id	sourceExam	questionNo	subject	domain	question	choices_json	answer_type	answer_json	accepted_answers_json	scoring_status	requires_media	choiceParseStatus	correctionStatus_json	caseGroupId	source_url	answer_source_url	effective_date	rights_basis
P111-297	111	297	実践	実務	（実務） 患児の保護者への処方薬に関する説明として、適切なのはどれか。２つ選べ。	"[""処方 1 の薬剤吸入時は、素早く浅く吸い込むようにしてください。"",""処方 1 の薬剤吸入後は、効果を持続させるためうがいを避けてください。"",""処方 2 の薬剤は、すでに起こっているぜん息発作を止める薬ではありません。"",""処方 3 の薬剤は、使用前によく振ってください。"",""処方 3 の薬剤のマウスピース（吸入口）は、水洗いしないでください。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-296	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-298	111	298	実践	病態・薬物治療	‑299 56 歳女性。 1 日の排尿回数が日中・夜間に関係なく増えており、外出先で トイレの心配をすることが多くなってきた。また、急に我慢できないような尿意を 覚えることがあるため、「市販の薬を試してみたい。」と相談に薬局を訪れた。医師 の診察・治療は受けておらず、薬剤によるアレルギー及び副作用の経験はないとの ことであった。 薬局にはプロピベリン塩酸塩 10 mg を含有する医薬品があり、来局者が使用可 能かを確認することにした。 問 298（病態・薬物治療） この女性の病態として正しいのはどれか。２つ選べ。	"[""膀胱に感染性炎症がある。"",""膀胱からの求心路障害はない。"",""残尿がある。"",""大脳から排尿中枢への抑制が弱くなっている。"",""腹圧の上昇で起こる。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-298	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-299	111	299	実践	実務	（実務） 薬剤師が来局者に確認する内容として重要なのはどれか。２つ選べ。	"[""喫煙歴"",""光線過敏症の既往歴"",""グレープフルーツジュースの飲用習慣"",""排尿困難の症状の有無"",""緑内障の有無""]"	multiChoice	[3,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-298	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-300	111	300	実践	病態・薬物治療	‑301 29 歳男性。身長 170 cm、体重 47 kg。喫煙 20 本/日。腹痛、反復する下 痢、体重減少を認めたため近所の消化器内科を受診した。内視鏡検査を実施したと ころ、クローン病と診断され、以下の処方 1 〜 3 の薬剤で治療を開始することに なった。なお、重症度分類では軽症〜中等症であった。 （検査値） 赤血球 450 × 104/μL、白血球 7,800/μL、血小板 16.8 × 104/μL、 Hb 14.1 g/dL、血清クレアチニン 0.83 mg/dL、AST 21 IU/L、 ALT 22 IU/L、CRP 1.5 mg/dL （処方 1 ） ブデソニド腸溶性顆粒充填カプセル 3 mg 1 回 3 カプセル（ 1 日 3 カプセル） 1日1回 朝食後 7 日分 （処方 2 ） ペンタサ錠 500 mg（注 1） 1 回 1 錠（ 1 日 3 錠） 1日3回 朝昼夕食後 7 日分 （注 1 ： 1 錠中にメサラジン 500 mg を含有する） （処方 3 ） エレンタール配合内用剤（注 2）80 g 1 回 1 袋（ 1 日 3 袋） 1日3回 朝昼夕 7 日分 （注 2 ：成分栄養剤） 問 300（実務） この薬物治療及び栄養療法について、薬剤師が患者へ説明する内容として適切な のはどれか。２つ選べ。	"[""処方 1 の薬剤は症状が改善しても、寛解維持のために長期的に服薬を継続する 必要がある。"",""処方 2 の錠剤を粉砕したり、口腔内で噛み砕いたりしないで服用する。"",""処方 3 の薬剤は、脂肪分をほとんど含んでいないため、腸への負担が少ない。"",""処方 3 の薬剤は、下痢症状を改善する作用がある。"",""食事は食物繊維を多く含むメニューとするのが望ましい。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-300	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-301	111	301	実践	実務	（病態・薬物治療） この患者の病態及び薬物治療として正しいのはどれか。２つ選べ。	"[""慢性炎症がある。"",""貧血症状がみられる。"",""明らかな腸閉塞が認められる。"",""現治療が無効な場合は、プレドニゾロンを内服する。"",""薬物療法を完遂することで、完治が期待できる。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-300	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-302	111	302	実践	病態・薬物治療	‑303 76 歳女性。身長 153 cm、体重 42 kg。在宅医療を受けていたが転倒し、大 腿骨近位部骨折のため整形外科にて入院加療となった。後日、仙骨部に褥瘡が認め られたため、褥瘡対策チームが介入することとなった。褥瘡患部は、感染の可能性 のある黄色壊死組織を形成していたため（黄色期）、処方 1 の薬剤で治療が開始さ れた。 （処方 1 ） カデックス軟膏 0.9％（注） 100 g 1 回適量 1日2回 朝夕 患部に塗布 ⎧ ⎫ ⎜ 注：カデキソマー 150、マクロゴール 400、マクロゴール 4,000 を基剤と⎜ ⎜ し、 1 g中にヨウ素 9 mg を含有する。 ⎜ ⎩ ⎭ 2 週間後、褥瘡対策チームの回診の際、医師が褥瘡の診察を行い、処方 1 の薬剤 から処方 2 の薬剤へ変更となった。 （処方 2 ） トレチノイントコフェリル軟膏 0.25％ 30 g 1 回適量 1日2回 朝夕 患部に塗布 問 302（実務） この患者への薬物治療について、整形外科病棟の症例検討カンファレンスで研修 医や医療スタッフ向けに発表して欲しいと褥瘡対策チームの薬剤師へ依頼があっ た。薬剤師の発表内容として、適切なのはどれか。２つ選べ。	"[""処方 1 の基剤は水溶性であるため、滲出液が多い患部に適していること。"",""処方 1 の薬剤の効果が不十分であったため、処方 2 の薬剤へ変更となったこと。"",""処方 1 及び 2 の薬剤の塗布後は、安静のために一定の体位を保ってもらうこと。"",""処方 2 の薬剤は使用部位の疼痛、出血をみることがあるため、壊死組織除去後 は使用を中止すること。"",""処方 2 の薬剤には細胞増殖促進作用があり、肉芽形成を促すために使用してい ること。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-302	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-303	111	303	実践	実務	（病態・薬物治療） 処方 2 を開始した 10 日後、褥瘡は滲出液の少ない白色期に移行した。この時期 の病態及び治療について適切なのはどれか。２つ選べ。	"[""皮膚の上皮化が進み、肉芽組織が収縮している。"",""症状が改善すると、黒色期に移行する。"",""薬物治療として、積極的に壊死組織を除去する薬剤を使用する。"",""軟膏の基剤として、乳剤性基剤又は油脂性基剤が適している。"",""外科的手術として、デブリードマンが推奨される。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-302	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-304	111	304	実践	病態・薬物治療	‑305 19 歳男性。身長 165 cm、体重 51 kg。以前より、右足の痛みと腫れがあ り、 1 ケ月前に父親とともに近所の整形外科を受診した。その 2 週間後、医師は骨 腫瘍を疑い、大学病院を紹介した。精査の結果、大腿骨遠位の骨肉腫と診断され、 加療のため昨日入院となった。入院時の検査結果は以下のとおりである。 （入院時の検査値） 赤血球 520 × 104/μL、Hb 14.3 g/dL、白血球 7,500/μL、 好中球 3,100/μL、血小板 15.8 × 104/μL、血清クレアチニン 0.86 mg/dL、 BUN 16.0 mg/dL、AST 23 IU/L、ALT 22 IU/L、総ビリルビン 1.0 mg/dL 検査の結果、化学療法は施行可能と判断され、明日から以下の MAP 療法を実施 することとなった。 （MAP 療法） 投与量 投与スケジュール ドキソルビシン塩酸塩注射用 30 mg/m2/day day 1，2 シスプラチン注射液 120 mg/m2/day day 1 メトトレキサート注射液 12 g/m2/day day 21，28 ＊ 1 コースは 35 日間で、 2 コース施行 問 304（実務） この患者の治療に関して、病棟担当薬剤師が実務実習中の学生の指導を行うこと となった。薬剤師が実務実習生へ説明する内容として、適切なのはどれか。２つ選 べ。	"[""ドキソルビシン塩酸塩の総投与量が、500 mg/m2 以下であるのを確認すること。"",""シスプラチンは冷蔵庫に保管すること。"",""シスプラチンの点滴時間が長時間に及ぶ場合には、遮光して投与すること。"",""メトトレキサートは、静脈内投与開始から 10 分以内に終了するのが望ましい こと。"",""メトトレキサートの治療効果を高めるために、水分の摂取量を制限すること。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-304	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-305	111	305	実践	実務	（病態・薬物治療） MAP 療法による副作用を予防するために、この患者に投与すべきなのはどれ か。２つ選べ。	"[""アセタゾラミド"",""セベラマー"",""トリクロルメチアジド"",""ホリナートカルシウム"",""メスナ""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-304	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-306	111	306	実践	法規・制度・倫理	‑307 50 歳男性。かかりつけの内科クリニックでコレステロール値が高いと指摘 され、食事療法と運動療法を行っていたが、コントロール不良のため薬物療法を開 始することとなり、本日、処方 1 の薬剤が記載された処方箋を持って薬局を訪れ た。 （処方 1 ） シンバスタチン錠 5 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 夕食後 28 日分 処方 1 の薬剤は本日より初めて服用する薬である。この男性が持参したお薬手帳 には 7 日前に近所の耳鼻科で処方された以下の薬剤が記載されていた。男性による と「ずっと鼻がつまっていたので受診したら、慢性副鼻腔炎と言われ、薬をもらっ た。」とのことだった。 （お薬手帳の内容） クラリスロマイシン錠 200 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 28 日分 カルボシステイン錠 500 mg 1 回 1 錠（ 1 日 3 錠） 1日3回 朝昼夕食後 28 日分 薬剤師は、処方 1 の薬剤とお薬手帳の薬剤との相互作用について医師に疑義照会 を行った。その結果、シンバスタチン錠 5 mg からフルバスタチン錠 10 mg へ変更 する旨の回答を得たので、処方 1 から処方 2 に変更することとなった。 （処方 2 ） フルバスタチン錠 10 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 夕食後 28 日分 また、患者より「毎日グレープフルーツジュースを飲んだり、時々市販の酸化マ グネシウムという便秘薬を夕食後に飲むのですが、飲み合わせは大丈夫ですか。」 との質問を受けた。 問 306（法規・制度・倫理） 薬剤師法、健康保険法その他関連法令に照らし、疑義照会に関する記述として適 切なのはどれか。２つ選べ。	"[""次回以降、処方 1 の薬剤が処方され、お薬手帳の薬剤を服用中の場合、医師へ の照会を省略し、薬剤師の判断で処方 2 の薬剤に変更することができる。"",""薬剤師は処方箋の記載内容に疑問や不明点がある場合、疑義照会する義務があ る。"",""疑義照会後の変更の内容を薬剤師が記載した処方箋について、改めて医師の署 名又は記名押印を受ける必要はない。"",""調剤報酬点数表には、疑義照会を行い処方が変更された場合の加算は存在しな い。"",""疑義照会を行い、処方箋を交付した医師が不在であった場合、同じ医療機関に 勤務する別の医師の回答に基づき薬剤を変更して調剤することができる。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-306	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-307	111	307	実践	実務	（実務） 服薬指導でこの患者に伝えることとして適切なのはどれか。２つ選べ。	"[""カルボシステイン錠を服用している人が処方 1 のお薬を服用すると、処方 1 の お薬の作用が弱くなるため、処方 2 のお薬に変更になりました。"",""クラリスロマイシン錠を服用している人が処方 1 のお薬を服用すると、処方 1 のお薬の副作用が出やすくなるため、処方 2 のお薬に変更になりました。"",""処方 2 のお薬は、コレステロールの排泄を促進する作用があります。"",""処方 2 のお薬は、グレープフルーツジュースとの飲み合わせについて注意喚起 されていません。"",""処方 2 のお薬と酸化マグネシウムを同時に服用すると、処方 2 のお薬の吸収が 低下するため、時間をずらして服用してください。""]"	multiChoice	[1,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-306	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-308	111	308	実践	法規・制度・倫理	‑309 81 歳男性。一人暮らし。息子が車で 30 分くらいの場所に住んでいる。息 子は週末にこの男性宅を訪問し、生活の世話をしている。この男性は 65 歳から高 血圧症、高尿酸血症及び前立腺肥大症の治療を行っていた。 1 年前に認知症と診断 され、処方 1 、処方 2 及び処方 3 の薬剤で治療中である。血圧コントロール不良の ため、今回より処方 4 の薬剤が追加となり、男性が息子とともに処方箋を持って薬 局を訪れた。受付時に、この男性から「最近飲み忘れが多く、結構薬が残ってしま います。今日から薬が 1 つ増えると聞いたのですが、ただでさえ飲み忘れがあるの に、これ以上増えたらもっと飲めなくなるのではないかと心配です。何か良い方法 はないですか。睡眠はよくとれており体調には問題ありません。」と相談があった。 （処方 1 ） カンデサルタン錠 4 mg 1 回 1 錠（ 1 日 1 錠） ドネペジル塩酸塩錠 10 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 14日分 （処方 2 ） アロプリノール錠 100 mg 1 回 1 錠（ 1 日 1 錠） ナフトピジル錠 50 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 昼食後 14日分 （処方 3 ） スボレキサント錠 10 mg 1 回 1 錠（ 1 日 1 錠） 酸化マグネシウム錠 500 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 就寝前 14日分 コメント：酸化マグネシウム錠は排便のあった日は服用しないでよい。 （処方 4 ） ヒドロクロロチアジド錠 12.5 mg 1 回 0.5 錠（ 1 日 0.5 錠） 1日1回 朝食後 14日分 （処方箋に記載されていた検査値） 血圧 164/86 mmHg、AST 32 IU/L、ALT 18 IU/L、 血清クレアチニン 0.9 mg/dL、BUN 23 mg/dL、尿酸 10.1 mg/dL 問 308（実務） この男性の訴えや症状に対し、一包化以外に薬剤師が行うこととして適切なのは どれか。２つ選べ。	"[""電話で毎日服薬確認することを息子に提案する。"",""医師に疑義照会せずに、カンデサルタン錠とヒドロクロロチアジド錠を配合錠 に変更する。"",""処方 2 の薬剤の服用タイミングについて、朝食後への変更を医師に提案する。"",""アロプリノールの中止を医師に提案する。"",""スボレキサントの増量を医師に提案する。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-308	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-309	111	309	実践	実務	（法規・制度・倫理） 薬剤師は、この男性と息子に、高血圧治療薬による低血圧のリスクについて説明 した。さらに、薬剤師は、薬剤師法に基づく薬剤の使用状況の継続的な把握と薬学 的指導（フォローアップ）の必要性を検討した。この男性に対する薬剤師のフォ ローアップとして、正しいのはどれか。２つ選べ。	"[""フォローアップを行うことについて、薬剤師は都道府県知事に申請し、登録を 受けなければならない。"",""フォローアップを行うことについて、処方医の指示は不要である。"",""フォローアップの結果、服薬アドヒアランスの低下が確認された場合、薬剤師 の判断で用法用量の変更をこの男性に指示する。"",""電話でのフォローアップは認められていない。"",""フォローアップを行った場合であっても、次回調剤時の服薬指導は必要である。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-308	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-310	111	310	実践	法規・制度・倫理	‑311 ある薬局で、薬局製造販売医薬品として薬局製剤指針（平成 28 年 3 月 28 日 厚生労働省医薬・生活衛生局審査管理課）に記載されている葛根湯を製造し、 販売することになった。葛根湯の製造方法等は以下のとおりである。 【211】K20 成分及び分量 日本薬局方 カッコン 8.0 g 又は本質 〃 マオウ 4.0 g 〃 ショウキョウ 1.0 g 〃 タイソウ 4.0 g 〃 ケイヒ 3.0 g 〃 シャクヤク 3.0 g 〃 カンゾウ 2.0 g 全量 25.0 g 製造方法 以上の切断又は破砕した生薬をとり、 1 包として製する。 用法及び用量 本品 1 包に水約 500 mL を加えて、 Ａ ぐらいまで煎じつめ、 煎じかすを除き、煎液を 3 回に分けて Ｂ に服用する。上記 は大人の 1 日量である。 15 才未満 7 才以上 大人の 2/3、 7 才未満 4 才以上 大人の 1/2、 4 才未満 2 才以上 大人の 1/3、 2 才未満 大人の 1/4 以下を服用 する。 効能又は効果 体力中等度以上のものの次の諸症：感冒の初期（汗をかいていな いもの）、鼻かぜ、鼻炎、頭痛、肩こり、筋肉痛、手や肩の痛み 貯蔵方法及び 密閉容器 有効期間 問 310（法規・制度・倫理） この薬局で製造し、販売する当該製剤に関する記述として正しいのはどれか。 ２つ選べ。	"[""製造するにあたり、医薬品の製造業の許可を受ける必要がある。"",""調剤室以外の場所に貯蔵することはできない。"",""販売するにあたり、医薬品の販売業の許可を受ける必要がある。"",""第 3 類医薬品として販売する。"",""製造物責任法における製造物に該当する。""]"	multiChoice	[0,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-310	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-311	111	311	実践	実務	（実務） この薬局製剤の用法及び用量について、Ａ及びＢに入る語句の組合せのうち適切 なのはどれか。１つ選べ。 Ａ Ｂ	"[""半量 食直前"",""半量 食直後"",""半量 食間"",""20 分の 1 食直前"",""20 分の 1 食直後"",""20 分の 1 食間""]"	singleChoice	2	null	normal	false	parsed	"[""none""]"	P111-CASE-310	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-312	111	312	実践	法規・制度・倫理	‑313 49 歳男性。職場の健康診断で尿糖が「要注意」と判定され、生活習慣を改 善するよう指導されたため、健康診断結果を持って薬局に相談に来た。薬剤師が糖 尿病の予後や合併症を説明したところ、男性は食事の改善と運動の実践を決意し、 「自宅で尿糖を測定したいので尿糖検査薬を購入したい。」と申し出た。相談の結 果、一般用検査薬である尿糖検査薬（第 2 類医薬品）を購入することになった。 問 312（実務） この検査薬の説明として、正しいのはどれか。２つ選べ。	"[""この検査薬は果糖やガラクトースを測定するものです。"",""出始めや終わりの尿は使わず、途中の尿（中間尿）で検査してください。"",""採取してから 1 時間静置した尿を検査に使用してください。"",""採取した尿に検査紙を 30 分間浸してから判定してください。"",""尿糖が検出され陽性だった場合は、医療機関を受診してください。""]"	multiChoice	[1,4]	null	normal	false	parsed	"[""none""]"	P111-CASE-312	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-313	111	313	実践	実務	（法規・制度・倫理） 男性は、この検査薬を継続して使用することを考えており、今後の製品の購入に 関して質問した。薬剤師の説明として正しいのはどれか。２つ選べ。	"[""販売できるのは薬剤師又は登録販売者に限られるため、不在時には購入できま せん。"",""健康診断結果又は医師の指示書を持参しないと購入できません。"",""薬局だけではなく店舗販売業の許可を受けたドラッグストアでも購入が可能で す。"",""インターネットでの販売が認められていない製品です。"",""高度管理医療機器の販売業の許可を得ていない店舗では購入できません。""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-312	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-314	111	314	実践	法規・制度・倫理	‑315 75 歳男性。身長 168 cm、67 kg。かかりつけの内科を受診し、高血圧症の 治療中である。今回、収縮期血圧が 151 mmHg、拡張期血圧が 87 mmHg であり、 エサキセレノン錠 2.5 mg が追加された処方箋がかかりつけ薬局に FAX で送られ てきた。薬剤師は実務実習生に服薬指導の内容を考えるように指示した。実務実習 生は注意事項等情報（添付文書）のみを参考に検討していたことから、薬剤師はエ サキセレノンの医薬品リスク管理計画（RMP：Risk Management Plan）も追加で 参考にするようアドバイスした。 問 314（実務） 追加薬剤の薬理作用に関連したリスクはどれか。２つ選べ。	"[""高カリウム血症"",""生殖発生毒性"",""低血圧関連事象"",""QT 延長"",""血栓塞栓症""]"	multiChoice	[0,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-314	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-315	111	315	実践	実務	（法規・制度・倫理） 薬剤師が追加で参考にするようアドバイスした資料に関する記述として、正しい のはどれか。２つ選べ。	"[""PMDA（独立行政法人医薬品医療機器総合機構）が作成する。"",""新たな安全性の懸念が認められた場合は、必要に応じて医薬品安全性監視計画 及びリスク最小化計画を見直す。"",""安全性検討事項には、重要な特定されたリスクが含まれる。"",""患者向医薬品ガイドの作成による情報提供は、医薬品安全性監視活動の 1 つで ある。"",""リスク最小化活動には、製造工程における不純物管理が含まれる。""]"	multiChoice	[1,2]	null	normal	false	parsed	"[""none""]"	P111-CASE-314	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-316	111	316	実践	法規・制度・倫理	‑317 35 歳女性。身長 150 cm、体重 45 kg。 2 年前より潰瘍性大腸炎と診断さ れ、処方 1 の薬剤で治療していたが、症状が改善しないため今回入院して処方 2 の 薬剤が追加され 2 週間の投与を受けた。しかし、症状は改善せず、腎機能が正常で あることを確認の上、処方 3 の薬剤の追加が検討されている。 （処方 1 ） リアルダ錠 1,200 mg（注） 1 回 4 錠（ 1 日 4 錠） 1日1回 朝食後 （処方 2 ） プレドニゾロン錠 5 mg 朝 6 錠、昼 2 錠（ 1 日 8 錠） 1日2回 朝昼食後 （処方 3 ） フィルゴチニブマレイン酸塩錠 200 mg 1 回 1 錠（ 1 日 1 錠） 1日1回 朝食後 （注： 1 錠中にメサラジン 1,200 mg を含有するフィルムコーティング錠） 問 316（実務） 病棟の薬剤師の対応として適切なのはどれか。２つ選べ。	"[""処方 1 と処方 3 の薬剤は併用禁忌であることを処方医に伝える。"",""処方 2 と処方 3 の薬剤は併用禁忌であることを処方医に伝える。"",""間質性肺炎の既往歴を患者に確認する。"",""挙児希望の有無を患者に確認する。"",""卵アレルギーの有無を患者に確認する。""]"	multiChoice	[2,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-316	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-317	111	317	実践	実務	（法規・制度・倫理） 病棟の薬剤師は、この患者の担当医から「フィルゴチニブ錠は 1 日当たりの薬価 が高いので、後発医薬品はないですか。」との質問を受け、「フィルゴチニブ錠は再 審査期間中の医薬品なので後発医薬品は販売されていません。」と答えた。医療用 医薬品の再審査に関する記述として正しいのはどれか。２つ選べ。	"[""製造販売業者は、承認後 2 年間は半年ごとに、それ以降は 1 年ごとに再審査期 間が終了するまで、安全性定期報告を行う必要がある。"",""再審査は、承認後に新医薬品の使用成績等の調査を行い、その医薬品の安全性 等の再確認を行う制度である。"",""再審査期間中であっても、特許権の存続期間が終了すれば、後発医薬品が承認 されることがある。"",""指定された再審査期間が延長されることはない。"",""再審査の申請のための調査又は試験は、GVP 省令に従って実施しなければな らない。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"	P111-CASE-316	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-318	111	318	実践	法規・制度・倫理	‑319 8 歳男児。アトピー性皮膚炎に対しステロイド軟膏を使用していたが、顔 面の皮疹の改善が見られないため、今回より以下の処方に変更となり、患児は母親 とともに処方箋を持って薬局を訪れた。服薬指導時に薬剤を見た母親から「薬の名 前の横に劇と書いてあるけれど、大丈夫なのでしょうか。 1 日 1 回に減らして塗っ てもよいですか。」との質問があった。 （処方） タクロリムス水和物軟膏 0.03％ 5g 1 回適量 1日2回 朝夕 顔面に塗布 問 318（実務） 変更後の薬剤について、母親に説明する内容として適切なのはどれか。２つ選 べ。	"[""この薬は自己判断で使用回数を変更すると、本来の効果が得られないことがあ るので指示どおり使用する。"",""眼の周囲に塗布してはならない。"",""びらんや潰瘍面にも使用できる。"",""使用初期に皮膚刺激感を感じることがある。"",""毛細血管拡張や皮膚萎縮、緑内障などに注意が必要である。""]"	multiChoice	[0,3]	null	normal	false	parsed	"[""none""]"	P111-CASE-318	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
P111-319	111	319	実践	実務	（法規・制度・倫理） 変更後の薬剤の薬局における取扱いに関し、法令に照らし正しいのはどれか。 ２つ選べ。	"[""かぎを施していない調剤棚に貯蔵することができる。"",""本薬剤は、他の劇薬以外の物と区別して貯蔵しなければならない。"",""盗難にあったときは、都道府県知事に届け出なければならない。"",""患者に交付するときの薬袋に、白地に赤枠赤字で「劇」の文字を記載しなけれ ばならない。"",""廃棄するときは、あらかじめ、都道府県知事に届け出なければならない。""]"	multiChoice	[0,1]	null	normal	false	parsed	"[""none""]"	P111-CASE-318	https://www.mhlw.go.jp/content/001677932.pdf	https://www.mhlw.go.jp/content/001677933.pdf	2026-02-22	MHLW website content under Public Data License 1.0 unless separately indicated; third-party content requires separate review
